-2.850882032297747815e-09	1.862967974215300907e-09	1.821277863476677050e-09
-2.833686483146497854e-09	1.866260187823512388e-09	1.825487472122140103e-09
-2.816337254148621552e-09	1.869446333730805813e-09	1.829779306833837052e-09
-2.798834627485730026e-09	1.872525542609372189e-09	1.834154928226781564e-09
-2.781179044009106583e-09	1.875496840469954778e-09	1.838616436357360730e-09
-2.763370967236639507e-09	1.878359349311027531e-09	1.843165810602738082e-09
-2.745410628464867811e-09	1.881112135273169396e-09	1.847805213931840516e-09
-2.727298427836672184e-09	1.883754205978903993e-09	1.852536929125113884e-09
-2.709034730800465863e-09	1.886284640983955135e-09	1.857363470085996007e-09
-2.690619801959402582e-09	1.888702420617863312e-09	1.862287316832991829e-09
-2.672053923495167905e-09	1.891006537700178949e-09	1.867311140898078623e-09
-2.653337462706474701e-09	1.893195981234009046e-09	1.872437875698604427e-09
-2.634470649039627699e-09	1.895269773298057838e-09	1.877670439039605761e-09
-2.615453651803424988e-09	1.897226796961551666e-09	1.883012039812417857e-09
-2.596286821180784024e-09	1.899065944777074172e-09	1.888466028808958032e-09
-2.576970315841077972e-09	1.900786292021364538e-09	1.894035744446730915e-09
-2.557504323134442651e-09	1.902386597557599351e-09	1.899725056893811411e-09
